INFO:2022-12-05 01:01:04:flag punishment activated! All rewards will be rectified!
INFO:2022-12-05 01:01:41:epsilon is 0.3, episode is 0
INFO:2022-12-05 01:46:56:running reward: -21173.88 at episode 8, frame count 23600, epsilon 0.03895392117442729
INFO:2022-12-05 01:47:09:running reward: -21173.88 at episode 8, frame count 23700, epsilon 0.014112576178114535
INFO:2022-12-05 01:47:22:running reward: -21173.88 at episode 8, frame count 23800, epsilon 0.005112830759482943
INFO:2022-12-05 01:47:35:running reward: -21173.88 at episode 8, frame count 23900, epsilon 0.0018523222156741205
INFO:2022-12-05 01:47:47:running reward: -21173.88 at episode 8, frame count 24000, epsilon 0.0695856494710045
INFO:2022-12-05 01:48:02:running reward: -21173.88 at episode 8, frame count 24100, epsilon 0.025210113627991238
INFO:2022-12-05 01:48:16:running reward: -21173.88 at episode 8, frame count 24200, epsilon 0.009133346228248625
INFO:2022-12-05 01:48:30:running reward: -21173.88 at episode 8, frame count 24300, epsilon 0.0033089106441964965
INFO:2022-12-05 01:48:45:running reward: -21173.88 at episode 8, frame count 24400, epsilon 0.0011987818459583788
INFO:2022-12-05 01:48:59:running reward: -21173.88 at episode 8, frame count 24500, epsilon 0.04503428864545839
INFO:2022-12-05 01:49:13:running reward: -21173.88 at episode 8, frame count 24600, epsilon 0.016315426277379738
INFO:2022-12-05 01:49:26:running reward: -21173.88 at episode 8, frame count 24700, epsilon 0.005910899064227988
INFO:2022-12-05 01:49:40:running reward: -21173.88 at episode 8, frame count 24800, epsilon 0.002141453563853955
INFO:2022-12-05 01:49:53:running reward: -21173.88 at episode 8, frame count 24900, epsilon 0.08044736266284182
INFO:2022-12-05 01:50:05:running reward: -21173.88 at episode 8, frame count 25000, epsilon 0.02914519256800991
INFO:2022-12-05 01:50:19:running reward: -21173.88 at episode 8, frame count 25100, epsilon 0.010558981944335787
INFO:2022-12-05 01:50:32:running reward: -21173.88 at episode 8, frame count 25200, epsilon 0.003825402746632875
INFO:2022-12-05 01:50:45:running reward: -21173.88 at episode 8, frame count 25300, epsilon 0.0013859012403933883
INFO:2022-12-05 01:50:59:running reward: -21173.88 at episode 8, frame count 25400, epsilon 0.05206374846632575
INFO:2022-12-05 01:51:12:running reward: -21173.88 at episode 8, frame count 25500, epsilon 0.018862122071335176
INFO:2022-12-05 01:51:14:running reward: -21173.88 at episode 8, frame count 25516, epsilon 0.0336945030221216
INFO:2022-12-05 01:51:14:time per episode 415.9328 seconds
INFO:2022-12-05 01:51:14:epsilon is 0.0336945030221216, episode is 9
INFO:2022-12-05 01:51:25:running reward: -21364.33 at episode 9, frame count 25600, epsilon 0.020280871538024617
INFO:2022-12-05 01:51:38:running reward: -21364.33 at episode 9, frame count 25700, epsilon 0.007347536163492152
INFO:2022-12-05 01:51:52:running reward: -21364.33 at episode 9, frame count 25800, epsilon 0.002661931346126132
INFO:2022-12-05 01:52:05:running reward: -21364.33 at episode 9, frame count 25900, epsilon 0.0009643883791544461
INFO:2022-12-05 01:52:17:running reward: -21364.33 at episode 9, frame count 26000, epsilon 0.036228897509242894
INFO:2022-12-05 01:52:30:running reward: -21364.33 at episode 9, frame count 26100, epsilon 0.013125330147352274
INFO:2022-12-05 01:52:42:running reward: -21364.33 at episode 9, frame count 26200, epsilon 0.004755162406834015
INFO:2022-12-05 01:52:53:running reward: -21364.33 at episode 9, frame count 26300, epsilon 0.0017227429147699447
INFO:2022-12-05 01:53:03:running reward: -21364.33 at episode 9, frame count 26400, epsilon 0.06471778159406795
INFO:2022-12-05 01:53:17:running reward: -21364.33 at episode 9, frame count 26500, epsilon 0.02344653876397055
INFO:2022-12-05 01:53:28:running reward: -21364.33 at episode 9, frame count 26600, epsilon 0.008494422498263801
INFO:2022-12-05 01:53:40:running reward: -21364.33 at episode 9, frame count 26700, epsilon 0.003077435620898062
INFO:2022-12-05 01:53:50:running reward: -21364.33 at episode 9, frame count 26800, epsilon 0.0011149209970080917
INFO:2022-12-05 01:54:02:running reward: -21364.33 at episode 9, frame count 26900, epsilon 0.04188391254457482
INFO:2022-12-05 01:54:14:running reward: -21364.33 at episode 9, frame count 27000, epsilon 0.015174079748634946
INFO:2022-12-05 01:54:26:running reward: -21364.33 at episode 9, frame count 27100, epsilon 0.005497401800103737
INFO:2022-12-05 01:54:39:running reward: -21364.33 at episode 9, frame count 27200, epsilon 0.0019916480638308568
INFO:2022-12-05 01:54:53:running reward: -21364.33 at episode 9, frame count 27300, epsilon 0.07481966305138833
INFO:2022-12-05 01:55:05:running reward: -21364.33 at episode 9, frame count 27400, epsilon 0.027106339043648356
INFO:2022-12-05 01:55:19:running reward: -21364.33 at episode 9, frame count 27500, epsilon 0.009820327790631259
INFO:2022-12-05 01:55:33:running reward: -21364.33 at episode 9, frame count 27600, epsilon 0.003557796490339496
INFO:2022-12-05 01:55:45:running reward: -21364.33 at episode 9, frame count 27700, epsilon 0.001288950444072538
INFO:2022-12-05 01:55:59:running reward: -21364.33 at episode 9, frame count 27800, epsilon 0.04842162612301505
INFO:2022-12-05 01:56:11:running reward: -21364.33 at episode 9, frame count 27900, epsilon 0.017542621300415916
INFO:2022-12-05 01:56:24:running reward: -21364.33 at episode 9, frame count 28000, epsilon 0.006355498291362296
INFO:2022-12-05 01:56:40:running reward: -21364.33 at episode 9, frame count 28100, epsilon 0.0023025269621793293
INFO:2022-12-05 01:56:54:running reward: -21364.33 at episode 9, frame count 28200, epsilon 0.08649836012976679
INFO:2022-12-05 01:57:09:running reward: -21364.33 at episode 9, frame count 28300, epsilon 0.03133740223858905
INFO:2022-12-05 01:57:21:running reward: -21364.33 at episode 9, frame count 28400, epsilon 0.011353195339077615
INFO:2022-12-05 01:57:34:running reward: -21364.33 at episode 9, frame count 28500, epsilon 0.004113137503418574
INFO:2022-12-05 01:57:47:running reward: -21364.33 at episode 9, frame count 28600, epsilon 0.0014901443705277473
INFO:2022-12-05 01:57:59:running reward: -21364.33 at episode 9, frame count 28700, epsilon 0.05597981979123285
INFO:2022-12-05 01:58:09:running reward: -21364.33 at episode 9, frame count 28800, epsilon 0.020280871538024617
INFO:2022-12-05 01:58:22:running reward: -21364.33 at episode 9, frame count 28900, epsilon 0.007347536163492152
INFO:2022-12-05 01:58:34:running reward: -21364.33 at episode 9, frame count 29000, epsilon 0.002661931346126132
INFO:2022-12-05 01:58:46:running reward: -21364.33 at episode 9, frame count 29100, epsilon 0.0009643883791544461
INFO:2022-12-05 01:58:48:running reward: -21364.33 at episode 9, frame count 29115, epsilon 0.0016613932472747926
INFO:2022-12-05 01:58:48:time per episode 453.6001 seconds
INFO:2022-12-05 01:58:48:epsilon is 0.0016613932472747926, episode is 10
INFO:2022-12-05 01:58:59:running reward: -21016.10 at episode 10, frame count 29200, epsilon 0.02102977594546134
INFO:2022-12-05 01:59:10:running reward: -21016.10 at episode 10, frame count 29300, epsilon 0.0076188559737046056
INFO:2022-12-05 01:59:21:running reward: -21016.10 at episode 10, frame count 29400, epsilon 0.002760227522090274
INFO:2022-12-05 01:59:36:running reward: -21016.10 at episode 10, frame count 29500, epsilon 0.0010000000000000002
INFO:2022-12-05 01:59:47:running reward: -21016.10 at episode 10, frame count 29600, epsilon 0.03756670890311598
INFO:2022-12-05 02:00:00:running reward: -21016.10 at episode 10, frame count 29700, epsilon 0.013610004466105522
INFO:2022-12-05 02:00:12:running reward: -21016.10 at episode 10, frame count 29800, epsilon 0.00493075456902875
INFO:2022-12-05 02:00:24:running reward: -21016.10 at episode 10, frame count 29900, epsilon 0.001786358019245739
INFO:2022-12-05 02:00:35:running reward: -21016.10 at episode 10, frame count 30000, epsilon 0.06710759170575145
INFO:2022-12-05 02:00:48:running reward: -21016.10 at episode 10, frame count 30100, epsilon 0.024312340619997878
INFO:2022-12-05 02:00:59:running reward: -21016.10 at episode 10, frame count 30200, epsilon 0.008808092965317064
INFO:2022-12-05 02:01:11:running reward: -21016.10 at episode 10, frame count 30300, epsilon 0.0031910749729235524
INFO:2022-12-05 02:01:23:running reward: -21016.10 at episode 10, frame count 30400, epsilon 0.0011560912813835744
INFO:2022-12-05 02:01:34:running reward: -21016.10 at episode 10, frame count 30500, epsilon 0.043430544633167076
INFO:2022-12-05 02:01:46:running reward: -21016.10 at episode 10, frame count 30600, epsilon 0.0157344075028561
INFO:2022-12-05 02:01:58:running reward: -21016.10 at episode 10, frame count 30700, epsilon 0.00570040236789636
INFO:2022-12-05 02:02:11:running reward: -21016.10 at episode 10, frame count 30800, epsilon 0.0020651929314796274
INFO:2022-12-05 02:02:24:running reward: -21016.10 at episode 10, frame count 30900, epsilon 0.07758250168566791
INFO:2022-12-05 02:02:35:running reward: -21016.10 at episode 10, frame count 31000, epsilon 0.028107285020807282
INFO:2022-12-05 02:02:46:running reward: -21016.10 at episode 10, frame count 31100, epsilon 0.01018295948281905
INFO:2022-12-05 02:02:59:running reward: -21016.10 at episode 10, frame count 31200, epsilon 0.0036891739544382437
INFO:2022-12-05 02:03:13:running reward: -21016.10 at episode 10, frame count 31300, epsilon 0.001336547050891116
INFO:2022-12-05 02:03:25:running reward: -21016.10 at episode 10, frame count 31400, epsilon 0.05020967399614466
INFO:2022-12-05 02:03:39:running reward: -21016.10 at episode 10, frame count 31500, epsilon 0.01819041133178823
INFO:2022-12-05 02:03:56:running reward: -21016.10 at episode 10, frame count 31600, epsilon 0.006590185477903263
INFO:2022-12-05 02:04:11:running reward: -21016.10 at episode 10, frame count 31700, epsilon 0.0023875515424585823
INFO:2022-12-05 02:04:23:running reward: -21016.10 at episode 10, frame count 31800, epsilon 0.08969245378672715
INFO:2022-12-05 02:04:34:running reward: -21016.10 at episode 10, frame count 31900, epsilon 0.03249458715591843
INFO:2022-12-05 02:04:45:running reward: -21016.10 at episode 10, frame count 32000, epsilon 0.011772430676769304
INFO:2022-12-05 02:04:57:running reward: -21016.10 at episode 10, frame count 32100, epsilon 0.004265021844233421
INFO:2022-12-05 02:05:07:running reward: -21016.10 at episode 10, frame count 32200, epsilon 0.001545170392694149
INFO:2022-12-05 02:05:19:running reward: -21016.10 at episode 10, frame count 32300, epsilon 0.0580469663480544
INFO:2022-12-05 02:05:30:running reward: -21016.10 at episode 10, frame count 32400, epsilon 0.02102977594546134
INFO:2022-12-05 02:05:41:running reward: -21016.10 at episode 10, frame count 32500, epsilon 0.0076188559737046056
INFO:2022-12-05 02:05:53:running reward: -21016.10 at episode 10, frame count 32600, epsilon 0.002760227522090274
INFO:2022-12-05 02:06:04:running reward: -21016.10 at episode 10, frame count 32700, epsilon 0.0010000000000000002
INFO:2022-12-05 02:06:06:running reward: -21016.10 at episode 10, frame count 32714, epsilon 0.0016613932472747926
INFO:2022-12-05 02:06:06:time per episode 437.8095 seconds
INFO:2022-12-05 02:06:06:epsilon is 0.0016613932472747926, episode is 11
INFO:2022-12-05 02:06:16:running reward: -20741.36 at episode 11, frame count 32800, epsilon 0.02180633487506329
INFO:2022-12-05 02:06:27:running reward: -20741.36 at episode 11, frame count 32900, epsilon 0.007900194712408964
INFO:2022-12-05 02:06:38:running reward: -20741.36 at episode 11, frame count 33000, epsilon 0.0028621534453892733
INFO:2022-12-05 02:06:49:running reward: -20741.36 at episode 11, frame count 33100, epsilon 0.001036926638287344
INFO:2022-12-05 02:06:59:running reward: -20741.36 at episode 11, frame count 33200, epsilon 0.03895392117442729
INFO:2022-12-05 02:07:09:running reward: -20741.36 at episode 11, frame count 33300, epsilon 0.014112576178114535
INFO:2022-12-05 02:07:20:running reward: -20741.36 at episode 11, frame count 33400, epsilon 0.005112830759482943
INFO:2022-12-05 02:07:31:running reward: -20741.36 at episode 11, frame count 33500, epsilon 0.0018523222156741205
INFO:2022-12-05 02:07:42:running reward: -20741.36 at episode 11, frame count 33600, epsilon 0.0695856494710045
INFO:2022-12-05 02:07:52:running reward: -20741.36 at episode 11, frame count 33700, epsilon 0.025210113627991238
INFO:2022-12-05 02:08:04:running reward: -20741.36 at episode 11, frame count 33800, epsilon 0.009133346228248625
INFO:2022-12-05 02:08:16:running reward: -20741.36 at episode 11, frame count 33900, epsilon 0.0033089106441964965
INFO:2022-12-05 02:08:26:running reward: -20741.36 at episode 11, frame count 34000, epsilon 0.0011987818459583788
INFO:2022-12-05 02:08:38:running reward: -20741.36 at episode 11, frame count 34100, epsilon 0.04503428864545839
INFO:2022-12-05 02:08:51:running reward: -20741.36 at episode 11, frame count 34200, epsilon 0.016315426277379738
INFO:2022-12-05 02:09:02:running reward: -20741.36 at episode 11, frame count 34300, epsilon 0.005910899064227988
INFO:2022-12-05 02:09:14:running reward: -20741.36 at episode 11, frame count 34400, epsilon 0.002141453563853955
INFO:2022-12-05 02:09:25:running reward: -20741.36 at episode 11, frame count 34500, epsilon 0.08044736266284182
INFO:2022-12-05 02:09:37:running reward: -20741.36 at episode 11, frame count 34600, epsilon 0.02914519256800991
INFO:2022-12-05 02:09:49:running reward: -20741.36 at episode 11, frame count 34700, epsilon 0.010558981944335787
INFO:2022-12-05 02:10:00:running reward: -20741.36 at episode 11, frame count 34800, epsilon 0.003825402746632875
INFO:2022-12-05 02:10:10:running reward: -20741.36 at episode 11, frame count 34900, epsilon 0.0013859012403933883
INFO:2022-12-05 02:10:21:running reward: -20741.36 at episode 11, frame count 35000, epsilon 0.05206374846632575
INFO:2022-12-05 02:10:31:running reward: -20741.36 at episode 11, frame count 35100, epsilon 0.018862122071335176
INFO:2022-12-05 02:10:43:running reward: -20741.36 at episode 11, frame count 35200, epsilon 0.006833538873292304
INFO:2022-12-05 02:10:54:running reward: -20741.36 at episode 11, frame count 35300, epsilon 0.0024757157946593404
INFO:2022-12-05 02:11:05:running reward: -20741.36 at episode 11, frame count 35400, epsilon 0.09300449458481394
INFO:2022-12-05 02:11:16:running reward: -20741.36 at episode 11, frame count 35500, epsilon 0.0336945030221216
INFO:2022-12-05 02:11:27:running reward: -20741.36 at episode 11, frame count 35600, epsilon 0.012207146966133196
INFO:2022-12-05 02:11:37:running reward: -20741.36 at episode 11, frame count 35700, epsilon 0.004422514763163049
INFO:2022-12-05 02:11:48:running reward: -20741.36 at episode 11, frame count 35800, epsilon 0.0016022283408774788
INFO:2022-12-05 02:11:58:running reward: -20741.36 at episode 11, frame count 35900, epsilon 0.06019044567806663
INFO:2022-12-05 02:12:08:running reward: -20741.36 at episode 11, frame count 36000, epsilon 0.02180633487506329
INFO:2022-12-05 02:12:19:running reward: -20741.36 at episode 11, frame count 36100, epsilon 0.007900194712408964
INFO:2022-12-05 02:12:32:running reward: -20741.36 at episode 11, frame count 36200, epsilon 0.0028621534453892733
INFO:2022-12-05 02:12:44:running reward: -20741.36 at episode 11, frame count 36300, epsilon 0.001036926638287344
INFO:2022-12-05 02:12:45:running reward: -20741.36 at episode 11, frame count 36313, epsilon 0.0016613932472747926
INFO:2022-12-05 02:12:45:time per episode 399.5311 seconds
INFO:2022-12-05 02:12:45:epsilon is 0.0016613932472747926, episode is 12
INFO:2022-12-05 02:12:55:running reward: -20508.08 at episode 12, frame count 36400, epsilon 0.022611569515367445
INFO:2022-12-05 02:13:06:running reward: -20508.08 at episode 12, frame count 36500, epsilon 0.008191922344953686
INFO:2022-12-05 02:13:17:running reward: -20508.08 at episode 12, frame count 36600, epsilon 0.002967843150390038
INFO:2022-12-05 02:13:28:running reward: -20508.08 at episode 12, frame count 36700, epsilon 0.0010752168531898924
INFO:2022-12-05 02:13:40:running reward: -20508.08 at episode 12, frame count 36800, epsilon 0.04039235853150907
INFO:2022-12-05 02:13:50:running reward: -20508.08 at episode 12, frame count 36900, epsilon 0.014633706173946357
INFO:2022-12-05 02:14:01:running reward: -20508.08 at episode 12, frame count 37000, epsilon 0.005301630411562776
INFO:2022-12-05 02:14:12:running reward: -20508.08 at episode 12, frame count 37100, epsilon 0.0019207222481239302
INFO:2022-12-05 02:14:23:running reward: -20508.08 at episode 12, frame count 37200, epsilon 0.07215521357901018
INFO:2022-12-05 02:14:35:running reward: -20508.08 at episode 12, frame count 37300, epsilon 0.02614103837511491
INFO:2022-12-05 02:14:45:running reward: -20508.08 at episode 12, frame count 37400, epsilon 0.00947061000077224
INFO:2022-12-05 02:14:57:running reward: -20508.08 at episode 12, frame count 37500, epsilon 0.0034310975906798823
INFO:2022-12-05 02:15:07:running reward: -20508.08 at episode 12, frame count 37600, epsilon 0.0012430488295695182
INFO:2022-12-05 02:15:19:running reward: -20508.08 at episode 12, frame count 37700, epsilon 0.046697253532797064
INFO:2022-12-05 02:15:30:running reward: -20508.08 at episode 12, frame count 37800, epsilon 0.016917900122028363
INFO:2022-12-05 02:15:42:running reward: -20508.08 at episode 12, frame count 37900, epsilon 0.0061291686959257345
INFO:2022-12-05 02:15:52:running reward: -20508.08 at episode 12, frame count 38000, epsilon 0.0022205302450155335
INFO:2022-12-05 02:16:03:running reward: -20508.08 at episode 12, frame count 38100, epsilon 0.08341801332506335
INFO:2022-12-05 02:16:14:running reward: -20508.08 at episode 12, frame count 38200, epsilon 0.0302214265517838
INFO:2022-12-05 02:16:25:running reward: -20508.08 at episode 12, frame count 38300, epsilon 0.01094888965127687
INFO:2022-12-05 02:16:37:running reward: -20508.08 at episode 12, frame count 38400, epsilon 0.003966662010161204
INFO:2022-12-05 02:16:48:running reward: -20508.08 at episode 12, frame count 38500, epsilon 0.0014370779141993763
INFO:2022-12-05 02:16:59:running reward: -20508.08 at episode 12, frame count 38600, epsilon 0.05398628767382502
INFO:2022-12-05 02:17:09:running reward: -20508.08 at episode 12, frame count 38700, epsilon 0.019558636830395097
INFO:2022-12-05 02:17:21:running reward: -20508.08 at episode 12, frame count 38800, epsilon 0.0070858784914888725
INFO:2022-12-05 02:17:31:running reward: -20508.08 at episode 12, frame count 38900, epsilon 0.0025671356563109903
INFO:2022-12-05 02:17:41:running reward: -20508.08 at episode 12, frame count 39000, epsilon 0.0964388379154446
INFO:2022-12-05 02:17:52:running reward: -20508.08 at episode 12, frame count 39100, epsilon 0.0349387277474913
INFO:2022-12-05 02:18:03:running reward: -20508.08 at episode 12, frame count 39200, epsilon 0.012657915866672044
INFO:2022-12-05 02:18:14:running reward: -20508.08 at episode 12, frame count 39300, epsilon 0.004585823366142809
INFO:2022-12-05 02:18:24:running reward: -20508.08 at episode 12, frame count 39400, epsilon 0.0016613932472747926
INFO:2022-12-05 02:18:36:running reward: -20508.08 at episode 12, frame count 39500, epsilon 0.062413076493974616
INFO:2022-12-05 02:18:47:running reward: -20508.08 at episode 12, frame count 39600, epsilon 0.022611569515367445
INFO:2022-12-05 02:18:58:running reward: -20508.08 at episode 12, frame count 39700, epsilon 0.008191922344953686
INFO:2022-12-05 02:19:10:running reward: -20508.08 at episode 12, frame count 39800, epsilon 0.002967843150390038
INFO:2022-12-05 02:19:21:running reward: -20508.08 at episode 12, frame count 39900, epsilon 0.0010752168531898924
INFO:2022-12-05 02:19:22:running reward: -20508.08 at episode 12, frame count 39912, epsilon 0.0016613932472747926
INFO:2022-12-05 02:19:22:time per episode 396.8530 seconds
INFO:2022-12-05 02:19:22:epsilon is 0.0016613932472747926, episode is 13
INFO:2022-12-05 02:19:31:running reward: -20307.00 at episode 13, frame count 40000, epsilon 0.02344653876397055
INFO:2022-12-05 02:19:41:running reward: -20307.00 at episode 13, frame count 40100, epsilon 0.008494422498263801
INFO:2022-12-05 02:19:53:running reward: -20307.00 at episode 13, frame count 40200, epsilon 0.003077435620898062
INFO:2022-12-05 02:20:05:running reward: -20307.00 at episode 13, frame count 40300, epsilon 0.0011149209970080917
INFO:2022-12-05 02:20:16:running reward: -20307.00 at episode 13, frame count 40400, epsilon 0.04188391254457482
INFO:2022-12-05 02:20:27:running reward: -20307.00 at episode 13, frame count 40500, epsilon 0.015174079748634946
INFO:2022-12-05 02:20:38:running reward: -20307.00 at episode 13, frame count 40600, epsilon 0.005497401800103737
INFO:2022-12-05 02:20:49:running reward: -20307.00 at episode 13, frame count 40700, epsilon 0.0019916480638308568
INFO:2022-12-05 02:21:01:running reward: -20307.00 at episode 13, frame count 40800, epsilon 0.07481966305138833
INFO:2022-12-05 02:21:12:running reward: -20307.00 at episode 13, frame count 40900, epsilon 0.027106339043648356
INFO:2022-12-05 02:21:24:running reward: -20307.00 at episode 13, frame count 41000, epsilon 0.009820327790631259
INFO:2022-12-05 02:21:35:running reward: -20307.00 at episode 13, frame count 41100, epsilon 0.003557796490339496
INFO:2022-12-05 02:21:46:running reward: -20307.00 at episode 13, frame count 41200, epsilon 0.001288950444072538
INFO:2022-12-05 02:21:57:running reward: -20307.00 at episode 13, frame count 41300, epsilon 0.04842162612301505
INFO:2022-12-05 02:22:08:running reward: -20307.00 at episode 13, frame count 41400, epsilon 0.017542621300415916
INFO:2022-12-05 02:22:19:running reward: -20307.00 at episode 13, frame count 41500, epsilon 0.006355498291362296
INFO:2022-12-05 02:22:30:running reward: -20307.00 at episode 13, frame count 41600, epsilon 0.0023025269621793293
INFO:2022-12-05 02:22:42:running reward: -20307.00 at episode 13, frame count 41700, epsilon 0.08649836012976679
INFO:2022-12-05 02:22:54:running reward: -20307.00 at episode 13, frame count 41800, epsilon 0.03133740223858905
INFO:2022-12-05 02:23:04:running reward: -20307.00 at episode 13, frame count 41900, epsilon 0.011353195339077615
INFO:2022-12-05 02:23:15:running reward: -20307.00 at episode 13, frame count 42000, epsilon 0.004113137503418574
INFO:2022-12-05 02:23:27:running reward: -20307.00 at episode 13, frame count 42100, epsilon 0.0014901443705277473
INFO:2022-12-05 02:23:37:running reward: -20307.00 at episode 13, frame count 42200, epsilon 0.05597981979123285
INFO:2022-12-05 02:23:49:running reward: -20307.00 at episode 13, frame count 42300, epsilon 0.020280871538024617
INFO:2022-12-05 02:23:57:running reward: -20307.00 at episode 13, frame count 42376, epsilon 0.003077435620898062
INFO:2022-12-05 02:23:57:time per episode 274.3681 seconds
INFO:2022-12-05 02:23:57:epsilon is 0.003077435620898062, episode is 14
INFO:2022-12-05 02:23:58:running reward: -20194.79 at episode 14, frame count 42400, epsilon 0.0023025269621793293
INFO:2022-12-05 02:24:10:running reward: -20194.79 at episode 14, frame count 42500, epsilon 0.08649836012976679
INFO:2022-12-05 02:24:21:running reward: -20194.79 at episode 14, frame count 42600, epsilon 0.03133740223858905
INFO:2022-12-05 02:24:31:running reward: -20194.79 at episode 14, frame count 42700, epsilon 0.011353195339077615
INFO:2022-12-05 02:24:42:running reward: -20194.79 at episode 14, frame count 42800, epsilon 0.004113137503418574
INFO:2022-12-05 02:24:52:running reward: -20194.79 at episode 14, frame count 42900, epsilon 0.0014901443705277473
INFO:2022-12-05 02:25:03:running reward: -20194.79 at episode 14, frame count 43000, epsilon 0.05597981979123285
INFO:2022-12-05 02:25:15:running reward: -20194.79 at episode 14, frame count 43100, epsilon 0.020280871538024617
INFO:2022-12-05 02:25:26:running reward: -20194.79 at episode 14, frame count 43200, epsilon 0.007347536163492152
INFO:2022-12-05 02:25:38:running reward: -20194.79 at episode 14, frame count 43300, epsilon 0.002661931346126132
INFO:2022-12-05 02:25:50:running reward: -20194.79 at episode 14, frame count 43400, epsilon 0.0009643883791544461
INFO:2022-12-05 02:26:00:running reward: -20194.79 at episode 14, frame count 43500, epsilon 0.036228897509242894
INFO:2022-12-05 02:26:12:running reward: -20194.79 at episode 14, frame count 43600, epsilon 0.013125330147352274
INFO:2022-12-05 02:26:22:running reward: -20194.79 at episode 14, frame count 43700, epsilon 0.004755162406834015
INFO:2022-12-05 02:26:33:running reward: -20194.79 at episode 14, frame count 43800, epsilon 0.0017227429147699447
INFO:2022-12-05 02:26:44:running reward: -20194.79 at episode 14, frame count 43900, epsilon 0.06471778159406795
INFO:2022-12-05 02:26:54:running reward: -20194.79 at episode 14, frame count 44000, epsilon 0.02344653876397055
INFO:2022-12-05 02:27:05:running reward: -20194.79 at episode 14, frame count 44100, epsilon 0.008494422498263801
INFO:2022-12-05 02:27:15:running reward: -20194.79 at episode 14, frame count 44200, epsilon 0.003077435620898062
INFO:2022-12-05 02:27:26:running reward: -20194.79 at episode 14, frame count 44300, epsilon 0.0011149209970080917
INFO:2022-12-05 02:27:38:running reward: -20194.79 at episode 14, frame count 44400, epsilon 0.04188391254457482
INFO:2022-12-05 02:27:48:running reward: -20194.79 at episode 14, frame count 44500, epsilon 0.015174079748634946
INFO:2022-12-05 02:28:00:running reward: -20194.79 at episode 14, frame count 44600, epsilon 0.005497401800103737
INFO:2022-12-05 02:28:09:running reward: -20194.79 at episode 14, frame count 44683, epsilon 0.0010752168531898924
INFO:2022-12-05 02:28:09:time per episode 252.3418 seconds
INFO:2022-12-05 02:28:09:epsilon is 0.0010752168531898924, episode is 15
INFO:2022-12-05 02:28:11:running reward: -20214.60 at episode 15, frame count 44700, epsilon 0.001786358019245739
INFO:2022-12-05 02:28:22:running reward: -20214.60 at episode 15, frame count 44800, epsilon 0.06710759170575145
INFO:2022-12-05 02:28:33:running reward: -20214.60 at episode 15, frame count 44900, epsilon 0.024312340619997878
INFO:2022-12-05 02:28:44:running reward: -20214.60 at episode 15, frame count 45000, epsilon 0.008808092965317064
INFO:2022-12-05 02:28:55:running reward: -20214.60 at episode 15, frame count 45100, epsilon 0.0031910749729235524
INFO:2022-12-05 02:29:07:running reward: -20214.60 at episode 15, frame count 45200, epsilon 0.0011560912813835744
INFO:2022-12-05 02:29:18:running reward: -20214.60 at episode 15, frame count 45300, epsilon 0.043430544633167076
INFO:2022-12-05 02:29:29:running reward: -20214.60 at episode 15, frame count 45400, epsilon 0.0157344075028561
INFO:2022-12-05 02:29:40:running reward: -20214.60 at episode 15, frame count 45500, epsilon 0.00570040236789636
INFO:2022-12-05 02:29:51:running reward: -20214.60 at episode 15, frame count 45600, epsilon 0.0020651929314796274
INFO:2022-12-05 02:30:02:running reward: -20214.60 at episode 15, frame count 45700, epsilon 0.07758250168566791
INFO:2022-12-05 02:30:15:running reward: -20214.60 at episode 15, frame count 45800, epsilon 0.028107285020807282
INFO:2022-12-05 02:30:25:running reward: -20214.60 at episode 15, frame count 45900, epsilon 0.01018295948281905
INFO:2022-12-05 02:30:37:running reward: -20214.60 at episode 15, frame count 46000, epsilon 0.0036891739544382437
INFO:2022-12-05 02:30:48:running reward: -20214.60 at episode 15, frame count 46100, epsilon 0.001336547050891116
INFO:2022-12-05 02:30:58:running reward: -20214.60 at episode 15, frame count 46200, epsilon 0.05020967399614466
INFO:2022-12-05 02:31:09:running reward: -20214.60 at episode 15, frame count 46300, epsilon 0.01819041133178823
INFO:2022-12-05 02:31:20:running reward: -20214.60 at episode 15, frame count 46400, epsilon 0.006590185477903263
INFO:2022-12-05 02:31:30:running reward: -20214.60 at episode 15, frame count 46500, epsilon 0.0023875515424585823
INFO:2022-12-05 02:31:41:running reward: -20214.60 at episode 15, frame count 46600, epsilon 0.08969245378672715
INFO:2022-12-05 02:31:52:running reward: -20214.60 at episode 15, frame count 46700, epsilon 0.03249458715591843
INFO:2022-12-05 02:32:02:running reward: -20214.60 at episode 15, frame count 46800, epsilon 0.011772430676769304
INFO:2022-12-05 02:32:13:running reward: -20214.60 at episode 15, frame count 46900, epsilon 0.004265021844233421
INFO:2022-12-05 02:32:24:running reward: -20214.60 at episode 15, frame count 47000, epsilon 0.001545170392694149
INFO:2022-12-05 02:32:34:running reward: -20214.60 at episode 15, frame count 47100, epsilon 0.0580469663480544
INFO:2022-12-05 02:32:43:running reward: -20214.60 at episode 15, frame count 47200, epsilon 0.02102977594546134
INFO:2022-12-05 02:32:51:running reward: -20214.60 at episode 15, frame count 47268, epsilon 0.0023875515424585823
INFO:2022-12-05 02:32:51:time per episode 281.8468 seconds
INFO:2022-12-05 02:32:51:epsilon is 0.0023875515424585823, episode is 16
INFO:2022-12-05 02:32:55:running reward: -20162.94 at episode 16, frame count 47300, epsilon 0.003077435620898062
